frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
72,1,0,2,1,2,11,1,6,1,6,1,0,-1.0,4,1,12,0,1,0,0,6,0,0,129,3,0,46,1.0,24,-125.309,-51.0801,-197.574,-125.49,0
239,1,2,0,2,1,7,1,1,6,7,1,0,0.001974,0,0,0,0,1,4,0,0,0,0,129,8,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,7,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,10,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,10,0,0,129,9,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,4,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,8,0,9,0,0,129,7,2,1,1.0,159,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,6,0,55,2.0,56,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,1,0,8,0,0,129,3,0,58,1.0,63,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,8,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,6,0,4,0,0,129,10,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,4,0,46,1.0,24,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,4,0,0,0,0,129,9,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,8,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,11,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,4,1,6,1,0,-1.0,6,1,18,0,1,3,0,10,0,0,129,10,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,0
286,1,2,0,2,1,9,1,1,4,9,1,0,0.002002,0,0,0,0,1,9,0,5,0,0,129,5,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,7,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,4,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,0
293,1,2,0,2,1,10,1,1,11,10,1,0,0.002034,0,0,0,0,1,8,0,2,0,0,129,9,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,11,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,5,0,46,1.0,25,-125.309,-51.0801,-197.574,-125.49,0
206,1,2,0,2,1,4,1,1,3,3,1,0,0.001881,0,0,0,0,1,4,0,0,0,0,129,10,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,5,0,3,0,0,129,9,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,7,1,20,1,2,2,0,1,0,0,129,12,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,3,0,10,0,0,129,11,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,0
225,1,2,0,2,1,6,1,1,8,5,1,0,0.002148,0,0,0,0,1,9,0,5,0,0,129,6,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,7,0,7,0,0,129,1,0,55,2.0,55,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,8,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,7,0,7,0,0,129,3,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,1,0,8,0,0,129,5,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,8,0,2,0,0,129,10,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,6,0,4,0,0,129,12,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,10,1,6,1,0,-1.0,1,0,2,0,1,0,0,6,0,0,129,6,0,46,1.0,29,-125.309,-51.0801,-197.574,-125.49,0
253,1,2,0,2,1,8,1,1,10,8,1,0,0.002151,0,0,0,0,1,4,0,0,0,0,129,11,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,10,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,7,0,9,0,0,129,4,2,1,0.0,157,-125.309,-51.0801,-197.574,-125.49,0
182,1,2,0,2,1,2,1,1,9,1,1,0,0.000294,0,0,0,0,1,2,0,1,0,0,129,13,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,3,0,10,0,0,129,12,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,0
208,1,2,0,2,1,5,1,1,2,4,1,0,0.002036,0,0,0,0,1,9,0,5,0,0,129,7,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,7,1,6,1,0,-1.0,11,2,32,0,1,7,0,7,0,0,129,9,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
196,1,2,0,2,1,3,1,1,7,2,1,0,0.002156,0,0,0,0,1,7,0,7,0,0,129,5,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,6,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,0
142,1,2,0,2,1,1,1,1,5,13,1,0,0.000253,0,0,0,0,1,8,0,2,0,0,129,11,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,1,2,6,0,4,0,0,129,13,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,7,0,46,1.0,29,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,4,0,0,0,0,129,12,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,11,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
239,1,2,0,2,1,7,1,1,6,7,1,0,0.001223,0,0,0,0,1,2,0,1,0,0,129,14,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,3,0,10,0,0,129,13,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,9,0,5,0,0,129,8,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,7,0,7,0,0,129,10,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,4,1,6,1,0,-1.0,12,2,36,0,1,7,0,7,0,0,129,6,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
286,1,2,0,2,1,9,1,1,4,9,1,0,0.002271,0,0,0,0,1,1,0,8,0,0,129,7,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,12,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
293,1,2,0,2,1,10,1,1,11,10,1,0,0.000365,0,0,0,0,1,6,0,4,0,0,129,14,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,3,1,6,1,0,-1.0,6,1,18,0,1,0,0,6,0,0,129,8,0,46,1.0,29,-125.309,-51.0801,-197.574,-125.49,0
206,1,2,0,2,1,4,1,1,3,3,1,0,0.000337,0,0,0,0,1,4,0,0,0,0,129,13,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,8,1,6,1,0,-1.0,6,1,18,0,1,5,0,3,0,0,129,12,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
225,1,2,0,2,1,6,1,1,8,5,1,0,0.002231,0,0,0,0,1,9,0,5,0,0,129,9,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,15,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,3,0,10,0,0,129,14,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,0
89,1,0,2,1,2,12,1,8,1,11,1,0,-1.0,11,2,33,0,1,1,0,8,0,0,129,8,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,0
91,1,2,0,2,1,13,1,1,8,12,1,0,0.000448,0,0,0,1,0,6,0,4,0,0,129,15,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,13,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,6,0,9,0,0,129,0,2,1,3.0,161,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,9,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,0
253,1,2,0,2,1,8,1,1,10,8,1,0,0.000408,0,0,0,0,1,8,0,2,0,0,129,14,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,9,0,46,1.0,26,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,0,0,6,0,0,129,10,0,46,1.0,29,-125.309,-51.0801,-197.574,-125.49,0
182,1,2,0,2,1,2,1,1,9,1,1,0,0.000304,0,0,0,0,1,9,0,5,0,0,129,10,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,4,0,0,0,0,129,14,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
208,1,2,0,2,1,5,1,1,2,4,1,0,0.000352,0,0,0,0,1,4,0,0,0,0,129,15,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,1,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,7,0,7,0,0,129,11,0,55,2.0,52,-125.309,-51.0801,-197.574,-125.49,0
89,1,0,2,1,2,12,1,8,1,11,1,0,-1.0,10,2,30,0,1,5,0,3,0,0,129,13,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
91,1,2,0,2,1,13,1,1,8,12,1,0,0.000773,0,0,0,1,0,5,0,3,0,0,129,14,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,7,1,6,1,0,-1.0,4,1,12,0,1,7,0,7,0,0,129,7,0,55,2.0,57,-125.309,-51.0801,-197.574,-125.49,0
196,1,2,0,2,1,3,1,1,7,2,1,0,0.000384,0,0,0,0,1,2,0,1,0,0,129,0,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,3,0,10,0,0,129,15,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,0
142,1,2,0,2,1,1,1,1,5,13,1,0,0.000543,0,0,0,0,1,5,0,3,0,0,129,15,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,1,2,1,0,8,0,0,129,10,0,58,1.0,65,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,15,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
239,1,2,0,2,1,7,1,1,6,7,1,0,0.000372,0,0,0,0,1,9,0,5,0,0,129,11,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,0,0,6,0,0,129,11,0,46,1.0,28,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,0,0,6,0,0,129,12,0,46,1.0,27,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,7,0,7,0,0,129,14,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,0,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,4,0,0,0,0,129,0,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,4,1,6,1,0,-1.0,12,2,36,0,1,4,0,0,0,0,129,1,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
286,1,2,0,2,1,9,1,1,4,9,1,0,0.000529,0,0,0,0,1,1,0,8,0,0,129,11,0,58,1.0,65,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,0,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
293,1,2,0,2,1,10,1,1,11,10,1,0,0.000631,0,0,0,0,1,6,0,4,0,0,129,5,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,3,1,6,1,0,-1.0,6,1,18,0,1,2,0,1,0,0,129,3,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,0
206,1,2,0,2,1,4,1,1,3,3,1,0,0.000566,0,0,0,0,1,3,0,10,0,0,129,2,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,8,1,6,1,0,-1.0,6,1,18,0,1,1,0,8,0,0,129,12,0,58,1.0,65,-125.309,-51.0801,-197.574,-125.49,0
225,1,2,0,2,1,6,1,1,8,5,1,0,0.000735,0,0,0,0,1,8,0,2,0,0,129,1,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,11,2,33,0,1,9,0,5,0,0,129,12,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,7,0,7,0,0,129,15,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,0,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,0
253,1,2,0,2,1,8,1,1,10,8,1,0,0.000689,0,0,0,0,1,5,0,3,0,0,129,1,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,6,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,1,0,8,0,0,129,13,0,58,1.0,65,-125.309,-51.0801,-197.574,-125.49,0
182,1,2,0,2,1,2,1,1,9,1,1,0,0.000487,0,0,0,0,1,0,0,6,0,0,129,13,0,46,1.0,30,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,4,0,0,0,0,129,2,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,0
208,1,2,0,2,1,5,1,1,2,4,1,0,0.000549,0,0,0,0,1,6,0,9,0,0,129,7,2,1,3.0,161,-125.309,-51.0801,-197.574,-125.49,0
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,8,0,2,0,0,129,2,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,0
42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,6,0,9,0,0,129,8,2,1,3.0,162,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,7,1,6,1,0,-1.0,5,1,15,0,1,9,0,5,0,0,129,13,0,42,1.0,1,-125.309,-51.0801,-197.574,-125.49,0
196,1,2,0,2,1,3,1,1,7,2,1,0,0.001629,0,0,0,0,1,7,0,7,0,0,129,0,0,55,2.0,49,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,5,1,6,1,0,-1.0,4,1,12,0,1,7,0,7,0,0,129,1,0,55,2.0,49,-125.309,-51.0801,-197.574,-125.49,0
142,1,2,0,2,1,1,1,1,5,13,1,0,0.001807,0,0,0,0,1,5,0,3,0,0,129,2,1,36,511.0,151,-125.309,-51.0801,-197.574,-125.49,0
72,1,0,2,1,2,11,1,6,1,6,1,0,-1.0,8,2,24,0,1,6,0,4,0,0,129,9,0,38,1.0,137,-125.309,-51.0801,-197.574,-125.49,0
239,1,2,0,2,1,7,1,1,6,7,1,0,0.001728,0,0,0,0,1,1,0,8,0,0,129,14,0,58,1.0,72,-125.309,-51.0801,-197.574,-132.155,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,0,0,6,0,0,129,14,0,46,1.0,31,-125.309,-51.0801,-245.214,-132.155,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,3,1,28,127.0,98,-125.309,-75.2962,-245.214,-132.155,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,6,0,9,0,0,129,10,2,1,4.0,163,-125.309,-75.2962,-245.214,-132.155,0
72,1,0,2,1,2,11,1,4,1,6,1,0,-1.0,12,2,36,0,1,2,0,1,0,0,129,4,1,32,255.0,114,-125.309,-75.2962,-245.214,-132.155,0
286,1,2,0,2,1,9,1,1,4,9,1,0,0.001757,0,0,0,0,1,3,0,10,0,0,129,3,1,16,15.0,79,-149.132,-75.2962,-245.214,-132.155,0
72,1,0,2,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,3,0,33,0.0,111,-149.132,-75.2962,-245.214,-132.155,0
293,1,2,0,2,1,10,1,1,11,10,1,0,0.00185,0,0,0,0,1,6,0,9,0,0,129,11,2,1,4.0,164,-149.132,-75.2962,-245.214,-132.155,0
72,1,0,2,1,2,11,1,3,1,6,1,0,-1.0,6,1,18,0,1,9,0,5,0,0,129,14,0,42,1.0,3,-149.132,-75.2962,-245.214,-132.155,0
206,1,2,0,2,1,4,1,1,3,3,1,0,0.001873,0,0,0,0,1,7,0,7,0,0,129,1,0,55,2.0,44,-149.132,-75.2962,-245.214,-132.155,0
72,1,0,2,1,2,11,1,8,1,6,1,0,-1.0,6,1,18,0,1,7,0,7,0,0,129,2,0,55,2.0,44,-149.132,-75.2962,-245.214,-132.155,0
225,1,2,0,2,1,6,1,1,8,5,1,0,0.001789,0,0,0,0,1,5,0,3,0,0,129,3,1,36,511.0,156,-149.132,-75.2962,-245.214,-132.155,0
42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,6,0,4,0,0,129,12,0,38,1.0,135,-149.132,-75.2962,-245.214,-132.155,0
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,1,0,8,0,0,129,15,0,58,1.0,73,-149.132,-75.2962,-245.214,-137.721,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,11,2,33,0,1,8,0,9,0,0,129,4,2,1,1.0,160,-149.132,-75.2962,-245.214,-137.721,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,0,0,6,0,0,129,15,0,46,1.0,36,-149.132,-75.2962,-543.058,-137.721,0
72,1,0,2,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,4,1,28,127.0,91,-149.132,-295.876,-543.058,-137.721,0
253,1,2,0,2,1,8,1,1,10,8,1,0,0.001885,0,0,0,0,1,7,0,9,0,0,129,3,2,1,0.0,157,-149.132,-295.876,-543.058,-137.721,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,5,1,32,255.0,124,-149.132,-295.876,-543.058,-137.721,0
72,1,0,2,1,2,11,1,9,1,6,1,0,-1.0,5,1,15,0,1,3,0,10,0,0,129,4,1,16,15.0,83,-363.768,-295.876,-543.058,-137.721,0
182,1,2,0,2,1,2,1,1,9,1,1,0,0.001709,0,0,0,0,1,7,0,9,0,0,129,4,2,1,0.0,158,-363.768,-295.876,-543.058,-137.721,0
72,1,0,2,1,2,11,1,2,1,6,1,0,-1.0,0,0,0,0,1,8,0,2,0,0,129,5,0,33,0.0,109,-363.768,-295.876,-543.058,-137.721,0
208,1,2,0,2,1,5,1,1,2,4,1,0,0.001601,0,0,0,0,1,9,0,5,0,0,129,15,0,42,1.0,2,-363.768,-295.876,-543.058,-137.721,0
72,1,0,2,1,2,11,1,7,1,6,1,0,-1.0,14,3,42,0,1,7,0,7,0,0,129,2,0,55,2.0,42,-363.768,-295.876,-543.058,-137.721,0
196,1,2,0,2,1,3,1,1,7,2,1,0,0.000681,0,0,0,0,1,7,0,7,0,0,129,5,0,55,2.0,42,-363.768,-295.876,-543.058,-137.721,0
72,1,0,2,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,4,1,36,503.0,142,-363.768,-295.876,-543.058,-137.721,0
142,1,2,0,2,1,1,1,1,5,13,1,0,0.001017,0,0,0,0,1,6,0,4,0,0,129,13,0,38,1.0,130,-363.768,-295.876,-543.058,-137.721,0
72,1,0,2,1,2,11,1,6,1,6,1,0,-1.0,8,2,24,0,1,1,0,8,0,0,129,0,0,58,1.0,70,-363.768,-295.876,-543.058,-174.132,0
239,1,2,0,2,1,7,1,1,6,7,1,0,0.000954,0,0,0,0,1,0,0,6,0,0,129,0,0,46,1.0,13,-363.768,-295.876,-559.778,-174.132,0
89,1,0,2,1,2,12,1,3,1,11,1,0,-1.0,0,0,0,0,1,4,0,0,0,0,129,5,1,28,127.0,93,-363.768,-303.428,-559.778,-174.132,0
91,1,2,0,2,1,13,1,1,3,12,1,0,0.001815,0,0,0,1,0,8,0,2,0,0,129,6,0,33,0.0,107,-363.768,-303.428,-559.778,-174.132,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,9,0,5,0,0,129,0,0,42,1.0,4,-363.768,-303.428,-559.778,-174.132,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,7,0,7,0,0,129,3,0,55,2.0,37,-363.768,-303.428,-559.778,-174.132,0
42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,8,0,2,0,0,129,7,0,33,0.0,106,-363.768,-303.428,-559.778,-174.132,0
60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,7,0,7,0,0,129,6,0,55,2.0,37,-363.768,-303.428,-559.778,-174.132,0
42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,5,0,3,0,0,129,5,1,36,503.0,139,-363.768,-303.428,-559.778,-174.132,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,6,0,4,0,0,129,14,0,38,1.0,131,-363.768,-303.428,-559.778,-174.132,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,1,0,8,0,0,129,1,0,58,1.0,69,-363.768,-303.428,-559.778,-174.124,0
60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2,0,1,0,0,129,6,1,32,255.0,119,-363.768,-303.428,-559.778,-174.124,0
72,1,0,2,1,2,11,1,4,1,6,1,0,-1.0,0,0,0,0,1,2,0,1,0,0,129,7,1,32,255.0,118,-363.768,-303.428,-559.778,-174.124,0
286,1,2,0,2,1,9,1,1,4,9,1,0,0.002025,0,0,0,0,1,3,0,10,0,0,129,5,1,16,15.0,87,-377.221,-303.428,-559.778,-174.124,0
72,1,0,2,1,2,11,1,11,1,6,1,0,-1.0,6,1,18,0,1,3,0,10,0,0,129,6,1,16,15.0,88,-377.221,-303.428,-559.778,-174.124,0
293,1,2,0,2,1,10,1,1,11,10,1,0,0.001993,0,0,0,0,1,2,0,1,0,0,129,8,1,32,255.0,120,-377.221,-303.428,-559.778,-174.124,0
