Unnamed: 0,frame_len,frame_protocols,eth_src,eth_dst,ip_src,ip_dst,ip_len,ip_flags,tcp_srcport,tcp_dstport,tcp_len,tcp_flags,tcp_retransmission,tcp_rtt,flow_count,flow_final_count,packets,snort_alert,snort_alert_type,Time,LL_dnp3_src,LL_dnp3_dst,LL_dnp3_len,LL_dnp3_ctl,TL_dnp3_tr_ctl,AL_dnp3_al_func,AL_dnp3_al_ctl,AL_dnp3_obj,DNP3 Object Count,DNP3 Objects,AL_Payload,value1,value2,value3,value4,Use_Case
124,72,1,0,2,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:55:57.542205095,5,0,3,0,0,129,4,1,36,511.0,150,-125.309,-51.0801,-197.574,-125.49,UC1
125,293,1,2,0,2,1,10,1,1,11,10,1,0,0.000714,0,0,0,0,1,2020-10-17 15:56:02.404181957,2,0,1,0,0,129,7,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
126,72,1,0,2,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:56:02.608159065,3,0,10,0,0,129,6,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
127,206,1,2,0,2,1,4,1,1,3,3,1,0,0.00067,0,0,0,0,1,2020-10-17 15:56:07.256247043,9,0,5,0,0,129,1,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
128,72,1,0,2,1,2,11,1,8,1,6,1,0,-1.0,12,2,36,0,1,2020-10-17 15:56:15.260263919,7,0,7,0,0,129,3,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
129,225,1,2,0,2,1,6,1,1,8,5,1,0,0.000673,0,0,0,0,1,2020-10-17 15:56:16.066297053,1,0,8,0,0,129,0,0,58,1.0,63,-125.309,-51.0801,-197.574,-125.49,UC1
130,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:56:16.574238062,8,0,2,0,0,129,4,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
131,42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 15:56:19.482219934,6,0,4,0,0,129,7,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
132,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,11,2,33,0,1,2020-10-17 15:56:25.208281994,0,0,6,0,0,129,1,0,46,1.0,18,-125.309,-51.0801,-197.574,-125.49,UC1
133,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 15:56:26.362188101,4,0,0,0,0,129,6,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
134,72,1,0,2,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:56:27.694202900,5,0,3,0,0,129,5,1,36,511.0,150,-125.309,-51.0801,-197.574,-125.49,UC1
135,253,1,2,0,2,1,8,1,1,10,8,1,0,0.000863,0,0,0,0,1,2020-10-17 15:56:32.556164980,2,0,1,0,0,129,8,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
136,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:56:32.760164022,3,0,10,0,0,129,7,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
137,72,1,0,2,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:56:37.410283089,9,0,5,0,0,129,2,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
138,182,1,2,0,2,1,2,1,1,9,1,1,0,0.000838,0,0,0,0,1,2020-10-17 15:56:45.414287090,7,0,7,0,0,129,4,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
139,72,1,0,2,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 15:56:46.220289946,1,0,8,0,0,129,1,0,58,1.0,63,-125.309,-51.0801,-197.574,-125.49,UC1
140,208,1,2,0,2,1,5,1,1,2,4,1,0,0.000836,0,0,0,0,1,2020-10-17 15:56:46.727241039,8,0,2,0,0,129,5,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
141,72,1,0,2,1,2,11,1,7,1,6,1,0,-1.0,10,2,30,0,1,2020-10-17 15:56:49.635263920,6,0,4,0,0,129,8,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
142,196,1,2,0,2,1,3,1,1,7,2,1,0,0.000764,0,0,0,0,1,2020-10-17 15:56:55.361315966,0,0,6,0,0,129,2,0,46,1.0,24,-125.309,-51.0801,-197.574,-125.49,UC1
143,72,1,0,2,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:56:56.515228033,4,0,0,0,0,129,7,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
144,142,1,2,0,2,1,1,1,1,5,13,1,0,0.000834,0,0,0,0,1,2020-10-17 15:56:57.847264051,5,0,3,0,0,129,6,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
145,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 15:57:02.709207058,2,0,1,0,0,129,9,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
146,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:02.913204908,3,0,10,0,0,129,8,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
147,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 15:57:07.563306093,9,0,5,0,0,129,3,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
148,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:15.567315102,7,0,7,0,0,129,5,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
149,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 15:57:16.372349024,1,0,8,0,0,129,2,0,58,1.0,63,-125.309,-51.0801,-197.574,-125.49,UC1
150,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:16.880286932,8,0,2,0,0,129,6,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
151,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 15:57:19.788228989,6,0,4,0,0,129,9,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
152,72,1,0,2,1,2,11,1,6,1,6,1,0,-1.0,4,1,12,0,1,2020-10-17 15:57:25.514262915,0,0,6,0,0,129,3,0,46,1.0,24,-125.309,-51.0801,-197.574,-125.49,UC1
153,239,1,2,0,2,1,7,1,1,6,7,1,0,0.001974,0,0,0,0,1,2020-10-17 15:57:26.668186903,4,0,0,0,0,129,8,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
154,42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:28.000216961,5,0,3,0,0,129,7,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
155,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:32.861164093,2,0,1,0,0,129,10,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
156,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 15:57:33.065160990,3,0,10,0,0,129,9,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
157,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:37.716262102,9,0,5,0,0,129,4,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
158,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 15:57:40.310271025,8,0,9,0,0,129,7,2,1,1.0,159,-125.309,-51.0801,-197.574,-125.49,UC1
159,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:45.720271111,7,0,7,0,0,129,6,0,55,2.0,56,-125.309,-51.0801,-197.574,-125.49,UC1
160,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 15:57:46.524297953,1,0,8,0,0,129,3,0,58,1.0,63,-125.309,-51.0801,-197.574,-125.49,UC1
161,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:47.033256054,8,0,2,0,0,129,8,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
162,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 15:57:49.941212893,6,0,4,0,0,129,10,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
163,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:55.667288065,0,0,6,0,0,129,4,0,46,1.0,24,-125.309,-51.0801,-197.574,-125.49,UC1
164,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 15:57:56.821194887,4,0,0,0,0,129,9,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
165,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:57:58.153187990,5,0,3,0,0,129,8,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
166,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:58:03.013170958,2,0,1,0,0,129,11,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
167,72,1,0,2,1,2,11,1,4,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 15:58:03.219158888,3,0,10,0,0,129,10,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
168,286,1,2,0,2,1,9,1,1,4,9,1,0,0.002002,0,0,0,0,1,2020-10-17 15:58:07.869292021,9,0,5,0,0,129,5,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
169,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:58:15.873260021,7,0,7,0,0,129,7,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
170,72,1,0,2,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:58:16.677347898,1,0,8,0,0,129,4,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,UC1
171,293,1,2,0,2,1,10,1,1,11,10,1,0,0.002034,0,0,0,0,1,2020-10-17 15:58:17.185319901,8,0,2,0,0,129,9,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
172,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:58:20.094228029,6,0,4,0,0,129,11,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
173,72,1,0,2,1,2,11,1,3,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:58:25.820282936,0,0,6,0,0,129,5,0,46,1.0,25,-125.309,-51.0801,-197.574,-125.49,UC1
174,206,1,2,0,2,1,4,1,1,3,3,1,0,0.001881,0,0,0,0,1,2020-10-17 15:58:26.974174023,4,0,0,0,0,129,10,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
175,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,0,1,2020-10-17 15:58:28.306206942,5,0,3,0,0,129,9,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
176,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,7,1,20,1,2,2020-10-17 15:58:33.166158915,2,0,1,0,0,129,12,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
177,72,1,0,2,1,2,11,1,8,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:58:33.372159004,3,0,10,0,0,129,11,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
178,225,1,2,0,2,1,6,1,1,8,5,1,0,0.002148,0,0,0,0,1,2020-10-17 15:58:38.021404982,9,0,5,0,0,129,6,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
179,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 15:58:45.749296904,7,0,7,0,0,129,1,0,55,2.0,55,-125.309,-51.0801,-197.574,-125.49,UC1
180,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:58:46.027252913,7,0,7,0,0,129,8,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
181,42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 15:58:46.055228949,7,0,7,0,0,129,3,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
182,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,6,1,18,1,2,2020-10-17 15:58:46.831310034,1,0,8,0,0,129,5,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,UC1
183,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 15:58:47.339278936,8,0,2,0,0,129,10,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
184,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 15:58:50.247267962,6,0,4,0,0,129,12,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
185,72,1,0,2,1,2,11,1,10,1,6,1,0,-1.0,1,0,2,0,1,2020-10-17 15:58:55.973321915,0,0,6,0,0,129,6,0,46,1.0,29,-125.309,-51.0801,-197.574,-125.49,UC1
186,253,1,2,0,2,1,8,1,1,10,8,1,0,0.002151,0,0,0,0,1,2020-10-17 15:58:57.125214100,4,0,0,0,0,129,11,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
187,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:58:58.459239006,5,0,3,0,0,129,10,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
188,72,1,0,2,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:58:59.625391960,7,0,9,0,0,129,4,2,1,0.0,157,-125.309,-51.0801,-197.574,-125.49,UC1
189,182,1,2,0,2,1,2,1,1,9,1,1,0,0.000294,0,0,0,0,1,2020-10-17 15:59:03.319205999,2,0,1,0,0,129,13,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
190,72,1,0,2,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 15:59:03.525202990,3,0,10,0,0,129,12,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
191,208,1,2,0,2,1,5,1,1,2,4,1,0,0.002036,0,0,0,0,1,2020-10-17 15:59:08.173299074,9,0,5,0,0,129,7,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
192,72,1,0,2,1,2,11,1,7,1,6,1,0,-1.0,11,2,32,0,1,2020-10-17 15:59:16.179325104,7,0,7,0,0,129,9,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
193,196,1,2,0,2,1,3,1,1,7,2,1,0,0.002156,0,0,0,0,1,2020-10-17 15:59:16.207315922,7,0,7,0,0,129,5,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
194,72,1,0,2,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:59:16.983336926,1,0,8,0,0,129,6,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,UC1
195,142,1,2,0,2,1,1,1,1,5,13,1,0,0.000253,0,0,0,0,1,2020-10-17 15:59:17.491230965,8,0,2,0,0,129,11,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
196,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,1,2,2020-10-17 15:59:20.399224997,6,0,4,0,0,129,13,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
197,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 15:59:26.125278950,0,0,6,0,0,129,7,0,46,1.0,29,-125.309,-51.0801,-197.574,-125.49,UC1
198,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,1,2,2020-10-17 15:59:27.277183056,4,0,0,0,0,129,12,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
199,72,1,0,2,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:59:28.611186028,5,0,3,0,0,129,11,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
200,239,1,2,0,2,1,7,1,1,6,7,1,0,0.001223,0,0,0,0,1,2020-10-17 15:59:33.471157074,2,0,1,0,0,129,14,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
201,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 15:59:33.677165031,3,0,10,0,0,129,13,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
202,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 15:59:38.325269938,9,0,5,0,0,129,8,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
203,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 15:59:46.331259966,7,0,7,0,0,129,10,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
204,72,1,0,2,1,2,11,1,4,1,6,1,0,-1.0,12,2,36,0,1,2020-10-17 15:59:46.359226942,7,0,7,0,0,129,6,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
205,286,1,2,0,2,1,9,1,1,4,9,1,0,0.002271,0,0,0,0,1,2020-10-17 15:59:47.135287046,1,0,8,0,0,129,7,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,UC1
206,72,1,0,2,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 15:59:47.643229961,8,0,2,0,0,129,12,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
207,293,1,2,0,2,1,10,1,1,11,10,1,0,0.000365,0,0,0,0,1,2020-10-17 15:59:50.552205086,6,0,4,0,0,129,14,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
208,72,1,0,2,1,2,11,1,3,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 15:59:56.278285980,0,0,6,0,0,129,8,0,46,1.0,29,-125.309,-51.0801,-197.574,-125.49,UC1
209,206,1,2,0,2,1,4,1,1,3,3,1,0,0.000337,0,0,0,0,1,2020-10-17 15:59:57.430177927,4,0,0,0,0,129,13,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
210,72,1,0,2,1,2,11,1,8,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 15:59:58.764199972,5,0,3,0,0,129,12,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
211,225,1,2,0,2,1,6,1,1,8,5,1,0,0.002231,0,0,0,0,1,2020-10-17 16:00:08.478331089,9,0,5,0,0,129,9,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
212,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:00:09.418154955,2,0,1,0,0,129,15,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
213,42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:00:09.674151897,3,0,10,0,0,129,14,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
214,89,1,0,2,1,2,12,1,8,1,11,1,0,-1.0,11,2,33,0,1,2020-10-17 16:00:23.242361069,1,0,8,0,0,129,8,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,UC1
215,91,1,2,0,2,1,13,1,1,8,12,1,0,0.000448,0,0,0,1,0,2020-10-17 16:00:23.626302004,6,0,4,0,0,129,15,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
216,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:00:23.754276991,8,0,2,0,0,129,13,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
217,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,5,1,15,0,1,2020-10-17 16:00:23.852212906,6,0,9,0,0,129,0,2,1,3.0,161,-125.309,-51.0801,-197.574,-125.49,UC1
218,72,1,0,2,1,2,11,1,10,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:00:24.288295031,1,0,8,0,0,129,9,0,58,1.0,64,-125.309,-51.0801,-197.574,-125.49,UC1
219,253,1,2,0,2,1,8,1,1,10,8,1,0,0.000408,0,0,0,0,1,2020-10-17 16:00:24.796225071,8,0,2,0,0,129,14,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
220,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:00:38.346337080,0,0,6,0,0,129,9,0,46,1.0,26,-125.309,-51.0801,-197.574,-125.49,UC1
221,72,1,0,2,1,2,11,1,9,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:00:38.588257074,0,0,6,0,0,129,10,0,46,1.0,29,-125.309,-51.0801,-197.574,-125.49,UC1
222,182,1,2,0,2,1,2,1,1,9,1,1,0,0.000304,0,0,0,0,1,2020-10-17 16:00:38.708295107,9,0,5,0,0,129,10,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
223,72,1,0,2,1,2,11,1,2,1,6,1,0,-1.0,5,1,15,0,1,2020-10-17 16:00:39.370227098,4,0,0,0,0,129,14,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
224,208,1,2,0,2,1,5,1,1,2,4,1,0,0.000352,0,0,0,0,1,2020-10-17 16:00:39.594170094,4,0,0,0,0,129,15,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
225,42,0,2,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:00:39.626183033,6,0,4,0,0,129,1,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
226,60,0,0,2,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:00:39.882261038,7,0,7,0,0,129,11,0,55,2.0,52,-125.309,-51.0801,-197.574,-125.49,UC1
227,89,1,0,2,1,2,12,1,8,1,11,1,0,-1.0,10,2,30,0,1,2020-10-17 16:00:40.650329113,5,0,3,0,0,129,13,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
228,91,1,2,0,2,1,13,1,1,8,12,1,0,0.000773,0,0,0,1,0,2020-10-17 16:00:40.876197100,5,0,3,0,0,129,14,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
229,72,1,0,2,1,2,11,1,7,1,6,1,0,-1.0,4,1,12,0,1,2020-10-17 16:00:40.906302929,7,0,7,0,0,129,7,0,55,2.0,57,-125.309,-51.0801,-197.574,-125.49,UC1
230,196,1,2,0,2,1,3,1,1,7,2,1,0,0.000384,0,0,0,0,1,2020-10-17 16:00:52.938281059,2,0,1,0,0,129,0,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
231,72,1,0,2,1,2,11,1,5,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:00:52.938477993,3,0,10,0,0,129,15,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
232,142,1,2,0,2,1,1,1,1,5,13,1,0,0.000543,0,0,0,0,1,2020-10-17 16:00:53.962263107,5,0,3,0,0,129,15,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
233,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,8,2,24,1,2,2020-10-17 16:00:54.516307116,1,0,8,0,0,129,10,0,58,1.0,65,-125.309,-51.0801,-197.574,-125.49,UC1
234,72,1,0,2,1,2,11,1,6,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:00:55.024229050,8,0,2,0,0,129,15,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
235,239,1,2,0,2,1,7,1,1,6,7,1,0,0.000372,0,0,0,0,1,2020-10-17 16:01:08.933259010,9,0,5,0,0,129,11,0,42,1.0,0,-125.309,-51.0801,-197.574,-125.49,UC1
236,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:01:09.067266941,0,0,6,0,0,129,11,0,46,1.0,28,-125.309,-51.0801,-197.574,-125.49,UC1
237,60,0,0,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:01:09.301258087,0,0,6,0,0,129,12,0,46,1.0,27,-125.309,-51.0801,-197.574,-125.49,UC1
238,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,1,2,2020-10-17 16:01:09.327229977,7,0,7,0,0,129,14,0,55,2.0,54,-125.309,-51.0801,-197.574,-125.49,UC1
239,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,1,2020-10-17 16:01:09.915199995,5,0,3,0,0,129,0,1,36,511.0,149,-125.309,-51.0801,-197.574,-125.49,UC1
240,42,0,2,3,0,0,0,0,0,0,0,0,0,-1.0,4,1,12,0,1,2020-10-17 16:01:10.347219944,4,0,0,0,0,129,0,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
241,72,1,0,2,1,2,11,1,4,1,6,1,0,-1.0,12,2,36,0,1,2020-10-17 16:01:10.575177908,4,0,0,0,0,129,1,1,28,127.0,97,-125.309,-51.0801,-197.574,-125.49,UC1
242,286,1,2,0,2,1,9,1,1,4,9,1,0,0.000529,0,0,0,0,1,2020-10-17 16:01:24.741314888,1,0,8,0,0,129,11,0,58,1.0,65,-125.309,-51.0801,-197.574,-125.49,UC1
243,72,1,0,2,1,2,11,1,11,1,6,1,0,-1.0,0,0,0,0,1,2020-10-17 16:01:25.261238097,8,0,2,0,0,129,0,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
244,293,1,2,0,2,1,10,1,1,11,10,1,0,0.000631,0,0,0,0,1,2020-10-17 16:01:25.963202953,6,0,4,0,0,129,5,0,38,1.0,148,-125.309,-51.0801,-197.574,-125.49,UC1
245,72,1,0,2,1,2,11,1,3,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 16:01:26.623138905,2,0,1,0,0,129,3,1,32,255.0,113,-125.309,-51.0801,-197.574,-125.49,UC1
246,206,1,2,0,2,1,4,1,1,3,3,1,0,0.000566,0,0,0,0,1,2020-10-17 16:01:26.829180002,3,0,10,0,0,129,2,1,16,15.0,78,-125.309,-51.0801,-197.574,-125.49,UC1
247,72,1,0,2,1,2,11,1,8,1,6,1,0,-1.0,6,1,18,0,1,2020-10-17 16:01:31.740291119,1,0,8,0,0,129,12,0,58,1.0,65,-125.309,-51.0801,-197.574,-125.49,UC1
248,225,1,2,0,2,1,6,1,1,8,5,1,0,0.000735,0,0,0,0,1,2020-10-17 16:01:32.261224031,8,0,2,0,0,129,1,0,33,0.0,110,-125.309,-51.0801,-197.574,-125.49,UC1
